"Congress","State","Party","Full.Name","born","died","Member.x","sess_1.x","sess_2.x","age","Member.y","Reason","Category_1","Category_2"
110,"MI","D","Deborah Ann Stabenow",1950,NA,"Deborah Stabenow",2007,2008,57,NA,NA,NA,NA
110,"MI","D","Bart T. Stupak",1952,NA,"Bart Stupak",2007,2008,55,NA,NA,NA,NA
110,"MI","R","David Lee Camp",1953,NA,"David Camp",2007,2008,54,NA,NA,NA,NA
110,"MI","R","Vernon James Ehlers",1934,NA,"Vernon Ehlers",2007,2008,73,NA,NA,NA,NA
110,"MI","R","Peter Hoekstra",1953,NA,"Peter Hoekstra",2007,2008,54,NA,NA,NA,NA
110,"MI","R","Joseph Knollenberg",1933,NA,"Joseph Knollenberg",2007,2008,74,NA,NA,NA,NA
110,"MI","R","Thaddeus George Mccotter",1965,NA,"Thaddeus Mccotter",2007,2008,42,NA,NA,NA,NA
110,"MI","R","Candice S. Miller",1954,NA,"Candice Miller",2007,2008,53,NA,NA,NA,NA
110,"MI","R","Mike Rogers",1963,NA,"Mike Rogers",2007,2008,44,NA,NA,NA,NA
110,"MI","R","Frederick Stephen Upton",1953,NA,"Frederick Upton",2007,2008,54,NA,NA,NA,NA
110,"MI","R","Tim Walberg",1951,NA,"Tim Walberg",2007,2008,56,NA,NA,NA,NA
110,"MN","D","Keith Ellison",1963,NA,"Keith Ellison",2007,2008,44,NA,NA,NA,NA
110,"MN","D","Amy Klobuchar",1960,NA,"Amy Klobuchar",2007,2008,47,NA,NA,NA,NA
110,"MN","D","Betty Mccollum",1954,NA,"Betty Mccollum",2007,2008,53,NA,NA,NA,NA
110,"MN","D","James Louis Oberstar",1934,2014,"James Oberstar",2007,2008,73,NA,NA,NA,NA
110,"MN","D","Collin Clark Peterson",1944,NA,"Collin Peterson",2007,2008,63,NA,NA,NA,NA
110,"MN","D","Tim Walz",1964,NA,"Tim Walz",2007,2008,43,NA,NA,NA,NA
110,"MN","R","Michele Bachmann",1956,NA,"Michele Bachmann",2007,2008,51,NA,NA,NA,NA
110,"MN","R","Norm Coleman",1949,NA,"Norm Coleman",2007,2008,58,NA,NA,NA,NA
110,"MN","R","John Kline",1947,NA,"John Kline",2007,2008,60,NA,NA,NA,NA
110,"MN","R","James (Jim) Ramstad",1946,NA,"Jim Ramstad",2007,2008,61,NA,NA,NA,NA
110,"MO","D","Russ Carnahan",1958,NA,"Russ Carnahan",2007,2008,49,NA,NA,NA,NA
110,"MO","D","William Lacy Clay Jr.",1956,NA,"William Clay",2007,2008,51,NA,NA,NA,NA
110,"MO","D","Emanuel Cleaver",1944,NA,"Emanuel Cleaver",2007,2008,63,NA,NA,NA,NA
110,"MO","D","Claire Mccaskill",1953,NA,"Claire Mccaskill",2007,2008,54,NA,NA,NA,NA
110,"MO","D","Isaac Newton Skelton",1931,2013,"Isaac Skelton",2007,2008,76,NA,NA,NA,NA
110,"MO","R","W. Todd Akin",1947,NA,"W. Akin",2007,2008,60,NA,NA,NA,NA
110,"MO","R","Roy Blunt",1950,NA,"Roy Blunt",2007,2008,57,NA,NA,NA,NA
110,"MO","R","Christopher Samuel (Kit) Bond",1939,NA,"Kit Bond",2007,2008,68,NA,NA,NA,NA
110,"MO","R","Jo Ann Emerson",1950,NA,"Jo Emerson",2007,2008,57,NA,NA,NA,NA
110,"MO","R","Samuel Graves",1963,NA,"Samuel Graves",2007,2008,44,NA,NA,NA,NA
110,"MO","R","Kenny Hulshof",1958,NA,"Kenny Hulshof",2007,2008,49,NA,NA,NA,NA
110,"MS","D","Travis W. Childers",1958,NA,"Travis Childers",2007,2008,49,NA,NA,NA,NA
110,"MS","D","Gary Eugene (Gene) Taylor",1953,NA,"Gene Taylor",2007,2008,54,NA,NA,NA,NA
110,"MS","D","Bennie Thompson",1948,NA,"Bennie Thompson",2007,2008,59,NA,NA,NA,NA
110,"MS","R","William Thad Cochran",1937,NA,"William Cochran",2007,2008,70,NA,NA,NA,NA
110,"MS","R","Chester Trent Lott",1941,NA,"Chester Lott",2007,2008,66,"Trent Lott","""Time left to do something else""; founded a lobbying firm","D","NA"
110,"MS","R","Charles W. (chip) Pickering Jr.",1963,NA,"Chip Pickering",2007,2008,44,NA,NA,NA,NA
110,"MS","R","Roger F. Wicker",1951,NA,"Roger Wicker",2007,2008,56,"Roger Wicker","Appointed U.S. senator","C","NA"
110,"MS","R","Roger F. Wicker",1951,NA,"Roger Wicker",2007,2008,56,"Roger Wicker","Appointed U.S. senator","C","NA"
110,"MT","D","Max Sieben Baucus",1941,NA,"Max Baucus",2007,2008,66,NA,NA,NA,NA
110,"MT","D","Jon Tester",1956,NA,"Jon Tester",2007,2008,51,NA,NA,NA,NA
110,"MT","R","Denny Rehberg",1955,NA,"Denny Rehberg",2007,2008,52,NA,NA,NA,NA
110,"NC","D","George Kenneth Butterfield",1947,NA,"George Butterfield",2007,2008,60,NA,NA,NA,NA
110,"NC","D","Bobby R. Etheridge",1941,NA,"Bobby Etheridge",2007,2008,66,NA,NA,NA,NA
110,"NC","D","Mike Mcintyre",1956,NA,"Mike Mcintyre",2007,2008,51,NA,NA,NA,NA
110,"NC","D","Brad Miller",1953,NA,"Brad Miller",2007,2008,54,NA,NA,NA,NA
110,"NC","D","David Eugene Price",1940,NA,"David Price",2007,2008,67,NA,NA,NA,NA
110,"NC","D","Heath Shuler",1971,NA,"Heath Shuler",2007,2008,36,NA,NA,NA,NA
110,"NC","D","Melvin L. Watt",1945,NA,"Melvin Watt",2007,2008,62,NA,NA,NA,NA
110,"NC","R","Richard M. Burr",1955,NA,"Richard Burr",2007,2008,52,NA,NA,NA,NA
110,"NC","R","Howard Coble",1931,2015,"Howard Coble",2007,2008,76,NA,NA,NA,NA
110,"NC","R","Elizabeth Hanford Dole",1936,NA,"Elizabeth Dole",2007,2008,71,NA,NA,NA,NA
110,"NC","R","Virginia Ann Foxx",1943,NA,"Virginia Foxx",2007,2008,64,NA,NA,NA,NA
110,"NC","R","Robert (Robin) Hayes",1945,NA,"Robin Hayes",2007,2008,62,NA,NA,NA,NA
110,"NC","R","Walter Beaman Jones Jr.",1943,NA,"Walter Jones",2007,2008,64,NA,NA,NA,NA
110,"NC","R","Patrick T. Mchenry",1975,NA,"Patrick Mchenry",2007,2008,32,NA,NA,NA,NA
110,"NC","R","Sue Myrick",1941,NA,"Sue Myrick",2007,2008,66,NA,NA,NA,NA
110,"ND","D","Kent Conrad",1948,NA,"Kent Conrad",2007,2008,59,NA,NA,NA,NA
110,"ND","D","Byron Leslie Dorgan",1942,NA,"Byron Dorgan",2007,2008,65,NA,NA,NA,NA
110,"ND","D","Earl Ralph Pomeroy Iii",1952,NA,"Earl Pomeroy",2007,2008,55,NA,NA,NA,NA
110,"NE","D","Earl Benjamin (Ben) Nelson",1941,NA,"Ben Nelson",2007,2008,66,NA,NA,NA,NA
110,"NE","R","Jeff Fortenberry",1960,NA,"Jeff Fortenberry",2007,2008,47,NA,NA,NA,NA
110,"NE","R","Charles Timothy (Chuck) Hagel",1946,NA,"Chuck Hagel",2007,2008,61,NA,NA,NA,NA
110,"NE","R","Adrian Smith",1970,NA,"Adrian Smith",2007,2008,37,NA,NA,NA,NA
110,"NE","R","Lee Raymond Terry",1962,NA,"Lee Terry",2007,2008,45,NA,NA,NA,NA
110,"NH","D","Paul Hodes",1951,NA,"Paul Hodes",2007,2008,56,NA,NA,NA,NA
110,"NH","D","Carol Shea-porter",1952,NA,"Carol Shea-porter",2007,2008,55,NA,NA,NA,NA
110,"NH","R","Judd Alan Gregg",1947,NA,"Judd Gregg",2007,2008,60,NA,NA,NA,NA
110,"NH","R","John E. Sununu",1964,NA,"John Sununu",2007,2008,43,NA,NA,NA,NA
110,"NJ","D","Robert Ernest Andrews",1957,NA,"Robert Andrews",2007,2008,50,NA,NA,NA,NA
110,"NJ","D","Rush Holt",1948,NA,"Rush Holt",2007,2008,59,NA,NA,NA,NA
110,"NJ","D","Frank Raleigh Lautenberg",1924,2013,"Frank Lautenberg",2007,2008,83,NA,NA,NA,NA
110,"NJ","D","Robert Menendez",1954,NA,"Robert Menendez",2007,2008,53,NA,NA,NA,NA
110,"NJ","D","Frank Pallone Jr.",1951,NA,"Frank Pallone",2007,2008,56,NA,NA,NA,NA
110,"NJ","D","William J. Pascrell Jr.",1937,NA,"William Pascrell",2007,2008,70,NA,NA,NA,NA
110,"NJ","D","Donald Milford Payne",1934,2012,"Donald Payne",2007,2008,73,NA,NA,NA,NA
110,"NJ","D","Steven Rothman",1952,NA,"Steven Rothman",2007,2008,55,NA,NA,NA,NA
110,"NJ","D","Albio Sires",1951,NA,"Albio Sires",2007,2008,56,NA,NA,NA,NA
110,"NJ","R","Michael Ferguson",1970,NA,"Michael Ferguson",2007,2008,37,NA,NA,NA,NA
110,"NJ","R","Rodney P. Frelinghuysen",1946,NA,"Rodney Frelinghuysen",2007,2008,61,NA,NA,NA,NA
110,"NJ","R","Scott Garrett",1959,NA,"Scott Garrett",2007,2008,48,NA,NA,NA,NA
110,"NJ","R","Frank A. Lobiondo",1946,NA,"Frank Lobiondo",2007,2008,61,NA,NA,NA,NA
110,"NJ","R","Hugh James Saxton",1943,NA,"Hugh Saxton",2007,2008,64,NA,NA,NA,NA
110,"NJ","R","Christopher Henry Smith",1953,NA,"Christopher Smith",2007,2008,54,NA,NA,NA,NA
110,"NM","D","Jesse Francis Bingaman",1943,NA,"Jesse Bingaman",2007,2008,64,NA,NA,NA,NA
110,"NM","D","Thomas (Tom) Udall",1948,NA,"Tom Udall",2007,2008,59,NA,NA,NA,NA
110,"NM","R","Pete Vichi Domenici",1932,NA,"Pete Domenici",2007,2008,75,NA,NA,NA,NA
110,"NM","R","Stevan Pearce",1947,NA,"Stevan Pearce",2007,2008,60,NA,NA,NA,NA
110,"NM","R","Heather Wilson",1960,NA,"Heather Wilson",2007,2008,47,NA,NA,NA,NA
110,"NV","D","Shelley Berkley",1951,NA,"Shelley Berkley",2007,2008,56,NA,NA,NA,NA
110,"NV","D","Harry Reid",1939,NA,"Harry Reid",2007,2008,68,NA,NA,NA,NA
110,"NV","R","John Eric Ensign",1958,NA,"John Ensign",2007,2008,49,NA,NA,NA,NA
110,"NV","R","Dean Heller",1960,NA,"Dean Heller",2007,2008,47,NA,NA,NA,NA
110,"NV","R","Jon C. Porter",1955,NA,"Jon Porter",2007,2008,52,NA,NA,NA,NA
110,"NY","D","Gary Leonard Ackerman",1942,NA,"Gary Ackerman",2007,2008,65,NA,NA,NA,NA
110,"NY","D","Michael Arcuri",1959,NA,"Michael Arcuri",2007,2008,48,NA,NA,NA,NA
110,"NY","D","Timothy H. Bishop",1950,NA,"Timothy Bishop",2007,2008,57,NA,NA,NA,NA
110,"NY","D","Yvette Diane Clarke",1964,NA,"Yvette Clarke",2007,2008,43,NA,NA,NA,NA
110,"NY","D","Hillary Rodham Clinton",1947,NA,"Hillary Clinton",2007,2008,60,NA,NA,NA,NA
110,"NY","D","Joseph Crowley",1962,NA,"Joseph Crowley",2007,2008,45,NA,NA,NA,NA
110,"NY","D","Eliot Lance Engel",1947,NA,"Eliot Engel",2007,2008,60,NA,NA,NA,NA
110,"NY","D","Kirsten Gillibrand",1966,NA,"Kirsten Gillibrand",2007,2008,41,NA,NA,NA,NA
110,"NY","D","John Hall",1948,NA,"John Hall",2007,2008,59,NA,NA,NA,NA
110,"NY","D","Brian Higgins",1959,NA,"Brian Higgins",2007,2008,48,NA,NA,NA,NA
110,"NY","D","Maurice Dunlea Hinchey",1938,NA,"Maurice Hinchey",2007,2008,69,NA,NA,NA,NA
110,"NY","D","Steve Israel",1958,NA,"Steve Israel",2007,2008,49,NA,NA,NA,NA
110,"NY","D","Nita M. Lowey",1937,NA,"Nita Lowey",2007,2008,70,NA,NA,NA,NA
110,"NY","D","Carolyn Bosher Maloney",1946,NA,"Carolyn Maloney",2007,2008,61,NA,NA,NA,NA
110,"NY","D","Carolyn Mccarthy",1944,NA,"Carolyn Mccarthy",2007,2008,63,NA,NA,NA,NA
110,"NY","D","Michael Robert Mcnulty",1947,NA,"Michael Mcnulty",2007,2008,60,NA,NA,NA,NA
110,"NY","D","Gregory W. Meeks",1953,NA,"Gregory Meeks",2007,2008,54,NA,NA,NA,NA
110,"NY","D","Jerrold Lewis Nadler",1947,NA,"Jerrold Nadler",2007,2008,60,NA,NA,NA,NA
110,"NY","D","Charles B. Rangel",1930,NA,"Charles Rangel",2007,2008,77,NA,NA,NA,NA
110,"NY","D","Charles Ellis (Chuck) Schumer",1950,NA,"Chuck Schumer",2007,2008,57,NA,NA,NA,NA
110,"NY","D","José E. Serrano",1943,NA,"José Serrano",2007,2008,64,NA,NA,NA,NA
110,"NY","D","Louise McIntosh Slaughter",1929,NA,"Louise Slaughter",2007,2008,78,NA,NA,NA,NA
110,"NY","D","Edolphus Towns",1934,NA,"Edolphus Towns",2007,2008,73,NA,NA,NA,NA
110,"NY","D","Nydia M. Velázquez",1953,NA,"Nydia Velázquez",2007,2008,54,NA,NA,NA,NA
110,"NY","D","Anthony D. Weiner",1964,NA,"Anthony Weiner",2007,2008,43,NA,NA,NA,NA
110,"NY","R","Vito John Fossella",1965,NA,"Vito Fossella",2007,2008,42,NA,NA,NA,NA
110,"NY","R","Peter T. King",1944,NA,"Peter King",2007,2008,63,NA,NA,NA,NA
110,"NY","R","John R. (randy) Kuhl Jr.",1943,NA,"Randy Kuhl",2007,2008,64,NA,NA,NA,NA
110,"NY","R","John Michael Mchugh",1948,NA,"John Mchugh",2007,2008,59,NA,NA,NA,NA
110,"NY","R","Thomas M. Reynolds",1950,NA,"Thomas Reynolds",2007,2008,57,NA,NA,NA,NA
110,"NY","R","James T. Walsh",1947,NA,"James Walsh",2007,2008,60,NA,NA,NA,NA
110,"OH","D","Sherrod Brown",1952,NA,"Sherrod Brown",2007,2008,55,NA,NA,NA,NA
110,"OH","D","Marcia L. Fudge",1952,NA,"Marcia Fudge",2007,2008,55,NA,NA,NA,NA
110,"OH","D","Stephanie Tubbs Jones",1949,2008,"Stephanie Jones",2007,2008,58,NA,NA,NA,NA
110,"OH","D","Marcia Carolyn (Marcy) Kaptur",1946,NA,"Marcy Kaptur",2007,2008,61,NA,NA,NA,NA
110,"OH","D","Dennis Kucinich",1946,NA,"Dennis Kucinich",2007,2008,61,NA,NA,NA,NA
110,"OH","D","Timothy J. Ryan",1973,NA,"Timothy Ryan",2007,2008,34,NA,NA,NA,NA
110,"OH","D","Zack Space",1961,NA,"Zack Space",2007,2008,46,NA,NA,NA,NA
110,"OH","D","Betty Sutton",1963,NA,"Betty Sutton",2007,2008,44,NA,NA,NA,NA
110,"OH","D","Charlie Wilson",1943,2013,"Charlie Wilson",2007,2008,64,NA,NA,NA,NA
110,"OH","R","John Andrew Boehner",1949,NA,"John Boehner",2007,2008,58,NA,NA,NA,NA
110,"OH","R","Steve Chabot",1953,NA,"Steve Chabot",2007,2008,54,NA,NA,NA,NA
110,"OH","R","Paul Eugene Gillmor",1939,2007,"Paul Gillmor",2007,2008,68,NA,NA,NA,NA
110,"OH","R","David Lee Hobson",1936,NA,"David Hobson",2007,2008,71,NA,NA,NA,NA
110,"OH","R","Jim Jordan",1964,NA,"Jim Jordan",2007,2008,43,NA,NA,NA,NA
110,"OH","R","Steven C. Latourette",1954,2016,"Steven Latourette",2007,2008,53,NA,NA,NA,NA
110,"OH","R","Robert E. Latta",1956,NA,"Robert Latta",2007,2008,51,NA,NA,NA,NA
110,"OH","R","Deborah D. Pryce",1951,NA,"Deborah Pryce",2007,2008,56,NA,NA,NA,NA
110,"OH","R","Ralph Straus Regula",1924,NA,"Ralph Regula",2007,2008,83,NA,NA,NA,NA
110,"OH","R","Jean Schmidt",1951,NA,"Jean Schmidt",2007,2008,56,NA,NA,NA,NA
110,"OH","R","Patrick (Pat) Tiberi",1962,NA,"Pat Tiberi",2007,2008,45,NA,NA,NA,NA
110,"OH","R","Michael R. Turner",1960,NA,"Michael Turner",2007,2008,47,NA,NA,NA,NA
110,"OH","R","George Victor Voinovich",1936,2016,"George Voinovich",2007,2008,71,NA,NA,NA,NA
110,"OK","D","Daniel David Boren",1973,NA,"Daniel Boren",2007,2008,34,NA,NA,NA,NA
110,"OK","R","Thomas Allen Coburn",1948,NA,"Thomas Coburn",2007,2008,59,NA,NA,NA,NA
110,"OK","R","Tom Cole",1949,NA,"Tom Cole",2007,2008,58,NA,NA,NA,NA
110,"OK","R","Mary Fallin",1954,NA,"Mary Fallin",2007,2008,53,NA,NA,NA,NA
110,"OK","R","James Mountain Inhofe",1934,NA,"James Inhofe",2007,2008,73,NA,NA,NA,NA
110,"OK","R","Frank D. Lucas",1960,NA,"Frank Lucas",2007,2008,47,NA,NA,NA,NA
110,"OK","R","John Sullivan",1965,NA,"John Sullivan",2007,2008,42,NA,NA,NA,NA
110,"OR","D","Earl Blumenauer",1948,NA,"Earl Blumenauer",2007,2008,59,NA,NA,NA,NA
110,"OR","D","Peter Anthony Defazio",1947,NA,"Peter Defazio",2007,2008,60,NA,NA,NA,NA
110,"OR","D","Darlene Hooley",1939,NA,"Darlene Hooley",2007,2008,68,NA,NA,NA,NA
110,"OR","D","David Wu",1955,NA,"David Wu",2007,2008,52,NA,NA,NA,NA
110,"OR","D","Ronald Lee Wyden",1949,NA,"Ronald Wyden",2007,2008,58,NA,NA,NA,NA
110,"OR","R","Gordon Harold Smith",1952,NA,"Gordon Smith",2007,2008,55,NA,NA,NA,NA
110,"OR","R","Greg Walden",1957,NA,"Greg Walden",2007,2008,50,NA,NA,NA,NA
110,"PA","D","Jason Altmire",1968,NA,"Jason Altmire",2007,2008,39,NA,NA,NA,NA
110,"PA","D","Robert A. Brady",1945,NA,"Robert Brady",2007,2008,62,NA,NA,NA,NA
110,"PA","D","Chris Carney",1959,NA,"Chris Carney",2007,2008,48,NA,NA,NA,NA
110,"PA","D","Robert (bob) Casey Jr.",1960,NA,"Bob Casey",2007,2008,47,NA,NA,NA,NA
110,"PA","D","Michael F. Doyle",1953,NA,"Michael Doyle",2007,2008,54,NA,NA,NA,NA
110,"PA","D","Chaka Fattah",1956,NA,"Chaka Fattah",2007,2008,51,NA,NA,NA,NA
110,"PA","D","Thomas Timothy (Tim) Holden",1957,NA,"Tim Holden",2007,2008,50,NA,NA,NA,NA
110,"PA","D","Paul E. Kanjorski",1937,NA,"Paul Kanjorski",2007,2008,70,NA,NA,NA,NA
110,"PA","D","Patrick Murphy",1973,NA,"Patrick Murphy",2007,2008,34,NA,NA,NA,NA
110,"PA","D","John Patrick Murtha Jr.",1932,2010,"John Murtha",2007,2008,75,NA,NA,NA,NA
110,"PA","D","Allyson Y. Schwartz",1948,NA,"Allyson Schwartz",2007,2008,59,NA,NA,NA,NA
110,"PA","D","Joe Sestak",1951,NA,"Joe Sestak",2007,2008,56,NA,NA,NA,NA
110,"PA","R","Charles W. Dent",1960,NA,"Charles Dent",2007,2008,47,NA,NA,NA,NA
110,"PA","R","Philip Sheridan English",1956,NA,"Philip English",2007,2008,51,NA,NA,NA,NA
110,"PA","R","Jim Gerlach",1955,NA,"Jim Gerlach",2007,2008,52,NA,NA,NA,NA
110,"PA","R","Timothy Murphy",1952,NA,"Timothy Murphy",2007,2008,55,NA,NA,NA,NA
110,"PA","R","John Peterson",1938,NA,"John Peterson",2007,2008,69,NA,NA,NA,NA
110,"PA","R","Joseph R. Pitts",1939,NA,"Joseph Pitts",2007,2008,68,NA,NA,NA,NA
110,"PA","R","Todd Platts",1962,NA,"Todd Platts",2007,2008,45,NA,NA,NA,NA
110,"PA","R","William (Bill) Shuster",1961,NA,"Bill Shuster",2007,2008,46,NA,NA,NA,NA
110,"PA","R","Arlen Specter",1930,2012,"Arlen Specter",2007,2008,77,NA,NA,NA,NA
110,"RI","D","Patrick Joseph Kennedy",1967,NA,"Patrick Kennedy",2007,2008,40,NA,NA,NA,NA
110,"RI","D","James Langevin",1964,NA,"James Langevin",2007,2008,43,NA,NA,NA,NA
110,"RI","D","John F. (Jack) Reed",1949,NA,"Jack Reed",2007,2008,58,NA,NA,NA,NA
110,"RI","D","Sheldon Whitehouse",1955,NA,"Sheldon Whitehouse",2007,2008,52,NA,NA,NA,NA
110,"SC","D","James Enos Clyburn",1940,NA,"James Clyburn",2007,2008,67,NA,NA,NA,NA
110,"SC","D","John Mckee Spratt Jr.",1942,NA,"John Spratt",2007,2008,65,NA,NA,NA,NA
110,"SC","R","James Gresham Barrett",1961,NA,"James Barrett",2007,2008,46,NA,NA,NA,NA
110,"SC","R","Henry Edward Brown Jr.",1935,NA,"Henry Brown",2007,2008,72,NA,NA,NA,NA
110,"SC","R","James W. Demint",1951,NA,"James Demint",2007,2008,56,NA,NA,NA,NA
110,"SC","R","Lindsey O. Graham",1955,NA,"Lindsey Graham",2007,2008,52,NA,NA,NA,NA
110,"SC","R","Robert Durden Inglis",1959,NA,"Robert Inglis",2007,2008,48,NA,NA,NA,NA
110,"SC","R","Addison Graves (Joe) Wilson",1947,NA,"Joe Wilson",2007,2008,60,NA,NA,NA,NA
110,"SD","D","Stephanie Herseth Sandlin",1970,NA,"Stephanie Herseth Sandlin",2007,2008,37,NA,NA,NA,NA
110,"SD","D","Timothy Peter (Tim) Johnson",1946,NA,"Tim Johnson",2007,2008,61,NA,NA,NA,NA
110,"SD","R","John Thune",1961,NA,"John Thune",2007,2008,46,NA,NA,NA,NA
110,"TN","D","Stephen Cohen",1949,NA,"Stephen Cohen",2007,2008,58,NA,NA,NA,NA
110,"TN","D","James Hayes Shofner Cooper",1954,NA,"James Cooper",2007,2008,53,NA,NA,NA,NA
110,"TN","D","Lincoln Davis",1943,NA,"Lincoln Davis",2007,2008,64,NA,NA,NA,NA
110,"TN","D","Barton Jennings Gordon",1949,NA,"Barton Gordon",2007,2008,58,NA,NA,NA,NA
110,"TN","D","John S. Tanner",1944,NA,"John Tanner",2007,2008,63,NA,NA,NA,NA
110,"TN","R","Lamar Alexander",1940,NA,"Lamar Alexander",2007,2008,67,NA,NA,NA,NA
110,"TN","R","Marsha Blackburn",1952,NA,"Marsha Blackburn",2007,2008,55,NA,NA,NA,NA
110,"TN","R","Robert (Bob) Corker",1952,NA,"Bob Corker",2007,2008,55,NA,NA,NA,NA
110,"TN","R","David Davis",1959,NA,"David Davis",2007,2008,48,NA,NA,NA,NA
110,"TN","R","John J. Duncan Jr.",1947,NA,"John Duncan",2007,2008,60,NA,NA,NA,NA
110,"TN","R","Zachary Paul Wamp",1957,NA,"Zachary Wamp",2007,2008,50,NA,NA,NA,NA
110,"TX","D","Henry Cuellar",1955,NA,"Henry Cuellar",2007,2008,52,NA,NA,NA,NA
110,"TX","D","Lloyd Alton Doggett",1946,NA,"Lloyd Doggett",2007,2008,61,NA,NA,NA,NA
110,"TX","D","Thomas Chester (Chet) Edwards",1951,NA,"Chet Edwards",2007,2008,56,NA,NA,NA,NA
110,"TX","D","Charles A. Gonzalez",1945,NA,"Charles Gonzalez",2007,2008,62,NA,NA,NA,NA
110,"TX","D","Al Green",1947,NA,"Al Green",2007,2008,60,NA,NA,NA,NA
110,"TX","D","Raymond Eugene (Gene) Green",1947,NA,"Gene Green",2007,2008,60,NA,NA,NA,NA
110,"TX","D","Rubén Hinojosa",1940,NA,"Rubén Hinojosa",2007,2008,67,NA,NA,NA,NA
110,"TX","D","Sheila Jackson Lee",1950,NA,"Sheila Jackson Lee",2007,2008,57,NA,NA,NA,NA
110,"TX","D","Eddie Bernice Johnson",1935,NA,"Eddie Johnson",2007,2008,72,NA,NA,NA,NA
110,"TX","D","Nicholas V. Lampson",1945,NA,"Nicholas Lampson",2007,2008,62,NA,NA,NA,NA
110,"TX","D","Solomon P. Ortiz",1937,NA,"Solomon Ortiz",2007,2008,70,NA,NA,NA,NA
110,"TX","D","Silvestre Reyes",1944,NA,"Silvestre Reyes",2007,2008,63,NA,NA,NA,NA
110,"TX","D","Ciro D. Rodriguez",1946,NA,"Ciro Rodriguez",2007,2008,61,NA,NA,NA,NA
110,"TX","R","Joe Linus Barton",1949,NA,"Joe Barton",2007,2008,58,NA,NA,NA,NA
110,"TX","R","Kevin Patrick Brady",1955,NA,"Kevin Brady",2007,2008,52,NA,NA,NA,NA
110,"TX","R","Michael C. Burgess",1950,NA,"Michael Burgess",2007,2008,57,NA,NA,NA,NA
110,"TX","R","John R. Carter",1941,NA,"John Carter",2007,2008,66,NA,NA,NA,NA
110,"TX","R","K. Michael Conaway",1948,NA,"K. Conaway",2007,2008,59,NA,NA,NA,NA
110,"TX","R","John Cornyn",1952,NA,"John Cornyn",2007,2008,55,NA,NA,NA,NA
110,"TX","R","John Culberson",1956,NA,"John Culberson",2007,2008,51,NA,NA,NA,NA
110,"TX","R","Louie Gohmert",1953,NA,"Louie Gohmert",2007,2008,54,NA,NA,NA,NA
110,"TX","R","Kay Granger",1943,NA,"Kay Granger",2007,2008,64,NA,NA,NA,NA
110,"TX","R","Ralph Moody Hall",1923,NA,"Ralph Hall",2007,2008,84,NA,NA,NA,NA
110,"TX","R","Jeb Hensarling",1957,NA,"Jeb Hensarling",2007,2008,50,NA,NA,NA,NA
110,"TX","R","Kathryn Ann Bailey (Kay) Hutchison",1943,NA,"Kay Hutchison",2007,2008,64,NA,NA,NA,NA
110,"TX","R","Sam Johnson",1930,NA,"Sam Johnson",2007,2008,77,NA,NA,NA,NA
110,"TX","R","Kenny Marchant",1951,NA,"Kenny Marchant",2007,2008,56,NA,NA,NA,NA
110,"TX","R","Michael T. Mccaul",1962,NA,"Michael Mccaul",2007,2008,45,NA,NA,NA,NA
110,"TX","R","Randy Neugebauer",1949,NA,"Randy Neugebauer",2007,2008,58,NA,NA,NA,NA
110,"TX","R","Ronald Ernest Paul",1935,NA,"Ronald Paul",2007,2008,72,NA,NA,NA,NA
110,"TX","R","Ted Poe",1948,NA,"Ted Poe",2007,2008,59,NA,NA,NA,NA
110,"TX","R","Pete Sessions",1955,NA,"Pete Sessions",2007,2008,52,NA,NA,NA,NA
110,"TX","R","Lamar Seeligson Smith",1947,NA,"Lamar Smith",2007,2008,60,NA,NA,NA,NA
110,"TX","R","William McClellan (Mac) Thornberry",1958,NA,"Mac Thornberry",2007,2008,49,NA,NA,NA,NA
110,"UT","D","James David (Jim) Matheson",1960,NA,"Jim Matheson",2007,2008,47,NA,NA,NA,NA
110,"UT","R","Robert Bennett",1933,2016,"Robert Bennett",2007,2008,74,NA,NA,NA,NA
110,"UT","R","Robert (Rob) Bishop",1951,NA,"Rob Bishop",2007,2008,56,NA,NA,NA,NA
110,"UT","R","Christopher B. Cannon",1950,NA,"Christopher Cannon",2007,2008,57,NA,NA,NA,NA
110,"UT","R","Orrin Grant Hatch",1934,NA,"Orrin Hatch",2007,2008,73,NA,NA,NA,NA
110,"VA","D","Frederick C. Boucher",1946,NA,"Frederick Boucher",2007,2008,61,NA,NA,NA,NA
110,"VA","D","James P. Moran",1945,NA,"James Moran",2007,2008,62,NA,NA,NA,NA
110,"VA","D","Robert C. Scott",1947,NA,"Robert Scott",2007,2008,60,NA,NA,NA,NA
110,"VA","D","James H. (Jim) Webb",1946,NA,"Jim Webb",2007,2008,61,NA,NA,NA,NA
110,"VA","R","Eric Cantor",1963,NA,"Eric Cantor",2007,2008,44,NA,NA,NA,NA
110,"VA","R","Thomas M. Davis Iii",1949,NA,"Thomas Davis",2007,2008,58,"Tom Davis","Took a job with Deloitte","D","NA"
110,"VA","R","Jo Ann Davis",1950,2007,"Jo Davis",2007,2008,57,"Tom Davis","Took a job with Deloitte","D","NA"
110,"VA","R","Thelma D. Drake",1949,NA,"Thelma Drake",2007,2008,58,NA,NA,NA,NA
110,"VA","R","J. Randy Forbes",1952,NA,"J. Forbes",2007,2008,55,NA,NA,NA,NA
